id,dataset,k=2,k=3,k=4,
464,eco1,0.0472009,0.0837801,0.158437,
465,ibm18,0.0119231,0.0311496,0.0389285,
466,ibm17,0.0170903,0.0355136,0.0400351,
467,web1M,0.0312467,0.0509881,0.0783604,
468,nl120,0.223668,0.368054,0.450582,
469,sat_p,0.326655,0.554868,0.82612,
470,wbedu,0.155961,0.389935,2.28718,
471,Stanf,0.0382206,0.0771582,0.0744916,
472,gene2,0.0227133,0.0432231,0.0484124,
473,Hamr3,0.0355671,0.0641678,0.103838,
474,StocF,0.0562449,0.0977068,0.136655,
475,lang,0.0984885,0.4371,0.168168,
476,kron,0.0711653,0.107417,0.158507,
477,case39,0.0209364,0.0213666,0.035116,
478,dac9,0.0526604,0.0845382,0.1226,
479,dac12,0.0695304,0.132208,0.165774,
480,dac19,0.0513664,0.0705606,0.100253,
481,tran4,0.020957,0.128815,0.219943,
482,Cheb4,0.0182993,0.0227203,0.0297817,
483,sat_d,0.316047,0.745916,1.25581,
484,HV15R,0.0,0.0,0.0,
485,gupta2,0.023181,0.051219,0.0492791,
486,ASIC,1.94571,0.297699,3.06089,
487,ASIC320k,0.11662,0.297918,0.565892,
488,wiki-Talk,0.182753,2.21046,6.51379,
489,com-Youtube,0.594663,1.39142,2.89806,
490,Freescal,0.050534,0.0970481,0.145001,
491,roadNet-CA,0.0320872,0.0660577,0.106763,
492,delaunay23,0.156163,0.295689,0.394093,
493,coPapersDBLP,0.0720077,0.0931153,0.356527,
494,dc1,0.0218858,0.125565,0.224718,
495,channel,0.251577,0.429014,0.547726,
496,as-Skitter,0.473067,0.946531,0.619085,
497,ASIC_100k,0.0551756,0.0798851,0.178903,
498,dc2,0.0210575,0.12312,0.22061,
499,tran5,0.0203236,0.124159,0.222829,
